filename;year;month;day;hour;minute;lng;lat;alt;camera;width;height;frames;fps;time;mean_brightness;class
M20251026_060540_MasLaRoca_S;2025.0;5.0;26.0;6.0;5.0;2.19;41.56;570.0;S;720.0;576.0;68.0;25.0;0.2;20.0;
M20251025_185850_MasLaRoca_S;2025.0;58.0;25.0;18.0;58.0;2.19;41.56;570.0;S;720.0;576.0;64.0;25.0;0.12;61.0;
M20251025_190108_MasLaRoca_S;2025.0;1.0;25.0;19.0;1.0;2.19;41.56;570.0;S;720.0;576.0;80.0;25.0;0.76;68.64285714285714;
M20251025_171311_MasLaRoca_S;2025.0;13.0;25.0;17.0;13.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;14.0;
M20251026_055202_MasLaRoca_S;2025.0;52.0;26.0;5.0;52.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;21.571428571428573;
M20251025_184203_MasLaRoca_S;2025.0;42.0;25.0;18.0;42.0;2.19;41.56;570.0;S;720.0;576.0;66.0;25.0;0.2;42.57142857142857;
M20251025_184212_MasLaRoca_S;2025.0;42.0;25.0;18.0;42.0;2.19;41.56;570.0;S;720.0;576.0;73.0;25.0;0.48;44.63636363636363;
M20251026_060138_MasLaRoca_S;2025.0;1.0;26.0;6.0;1.0;2.19;41.56;570.0;S;720.0;576.0;81.0;25.0;0.8;14.785714285714286;
M20251026_061532_MasLaRoca_S;2025.0;15.0;26.0;6.0;15.0;2.19;41.56;570.0;S;720.0;576.0;61.0;25.0;0.04;72.0;
M20251025_184706_MasLaRoca_S;2025.0;47.0;25.0;18.0;47.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;76.5;
M20251025_185901_MasLaRoca_S;2025.0;59.0;25.0;18.0;59.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.08;56.0;
M20251025_190038_MasLaRoca_S;2025.0;0.0;25.0;19.0;0.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;52.0;
M20251025_190126_MasLaRoca_S;2025.0;1.0;25.0;19.0;1.0;2.19;41.56;570.0;S;720.0;576.0;86.0;25.0;1.0;45.47619047619048;
M20251025_224024_MasLaRoca_S;2025.0;40.0;25.0;22.0;40.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;121.66666666666669;
M20251026_024946_MasLaRoca_S;2025.0;49.0;26.0;2.0;49.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;107.5;
M20251025_182734_MasLaRoca_S;2025.0;27.0;25.0;18.0;27.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;135.0;
M20251026_055610_MasLaRoca_S;2025.0;56.0;26.0;5.0;56.0;2.19;41.56;570.0;S;720.0;576.0;61.0;25.0;0.04;16.0;
M20251026_060309_MasLaRoca_S;2025.0;3.0;26.0;6.0;3.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.08;24.058823529411764;
M20251025_190031_MasLaRoca_S;2025.0;0.0;25.0;19.0;0.0;2.19;41.56;570.0;S;720.0;576.0;65.0;25.0;0.16;84.0;
M20251025_190731_MasLaRoca_S;2025.0;7.0;25.0;19.0;7.0;2.19;41.56;570.0;S;720.0;576.0;61.0;25.0;0.04;57.0;
M20251025_191445_MasLaRoca_S;2025.0;14.0;25.0;19.0;14.0;2.19;41.56;570.0;S;720.0;576.0;75.0;25.0;0.56;51.25;
M20251025_205427_MasLaRoca_S;2025.0;54.0;25.0;20.0;54.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;49.0;
M20251024_180721_MasLaRoca_S;2025.0;7.0;24.0;18.0;7.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;101.0;
M20251024_183459_MasLaRoca_S;2025.0;34.0;24.0;18.0;34.0;2.19;41.56;570.0;S;720.0;576.0;83.0;25.0;0.88;62.333333333333336;
M20251024_194356_MasLaRoca_S;2025.0;43.0;24.0;19.0;43.0;2.19;41.56;570.0;S;720.0;576.0;76.0;25.0;0.6;38.625;
M20251024_200517_MasLaRoca_S;2025.0;5.0;24.0;20.0;5.0;2.19;41.56;570.0;S;720.0;576.0;70.0;25.0;0.36;48.26315789473684;
M20251024_202701_MasLaRoca_S;2025.0;27.0;24.0;20.0;27.0;2.19;41.56;570.0;S;720.0;576.0;86.0;25.0;1.0;109.34615384615384;
M20251024_224412_MasLaRoca_S;2025.0;44.0;24.0;22.0;44.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;103.0;
M20251024_180614_MasLaRoca_S;2025.0;6.0;24.0;18.0;6.0;2.19;41.56;570.0;S;720.0;576.0;99.0;25.0;1.52;46.66666666666666;
M20251024_193954_MasLaRoca_S;2025.0;39.0;24.0;19.0;39.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;115.5;
M20251024_194119_MasLaRoca_S;2025.0;41.0;24.0;19.0;41.0;2.19;41.56;570.0;S;720.0;576.0;65.0;25.0;0.16;42.44444444444444;
M20251024_220114_MasLaRoca_S;2025.0;1.0;24.0;22.0;1.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;82.5;
M20251025_021715_MasLaRoca_S;2025.0;17.0;25.0;2.0;17.0;2.19;41.56;570.0;S;720.0;576.0;68.0;25.0;0.28;112.25;
M20251025_023618_MasLaRoca_S;2025.0;36.0;25.0;2.0;36.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;48.5;
M20251025_035725_MasLaRoca_S;2025.0;57.0;25.0;3.0;57.0;2.19;41.56;570.0;S;720.0;576.0;67.0;25.0;0.24;76.28571428571429;
M20251025_045731_MasLaRoca_S;2025.0;57.0;25.0;4.0;57.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;82.0;
M20251024_173121_MasLaRoca_S;2025.0;31.0;24.0;17.0;31.0;2.19;41.56;570.0;S;720.0;576.0;98.0;25.0;1.48;22.5;
M20251024_173209_MasLaRoca_S;2025.0;32.0;24.0;17.0;32.0;2.19;41.56;570.0;S;720.0;576.0;61.0;25.0;0.04;20.0;
M20251024_181155_MasLaRoca_S;2025.0;11.0;24.0;18.0;11.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;52.0;
M20251024_182831_MasLaRoca_S;2025.0;28.0;24.0;18.0;28.0;2.19;41.56;570.0;S;720.0;576.0;63.0;25.0;0.08;36.66666666666666;
M20251024_201019_MasLaRoca_S;2025.0;10.0;24.0;20.0;10.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;41.5;
M20251024_202726_MasLaRoca_S;2025.0;27.0;24.0;20.0;27.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;95.5;
M20251024_205406_MasLaRoca_S;2025.0;54.0;24.0;20.0;54.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;145.0;
M20251025_001035_MasLaRoca_S;2025.0;10.0;25.0;0.0;10.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;120.66666666666669;
M20251025_010459_MasLaRoca_S;2025.0;4.0;25.0;1.0;4.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;139.0;
M20251024_174958_MasLaRoca_S;2025.0;49.0;24.0;17.0;49.0;2.19;41.56;570.0;S;720.0;576.0;63.0;25.0;0.08;43.2;
M20251024_181143_MasLaRoca_S;2025.0;11.0;24.0;18.0;11.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;72.0;
M20251024_194741_MasLaRoca_S;2025.0;47.0;24.0;19.0;47.0;2.19;41.56;570.0;S;720.0;576.0;70.0;25.0;0.2;59.45;
M20251024_211230_MasLaRoca_S;2025.0;12.0;24.0;21.0;12.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;143.5;
M20251024_190651_MasLaRoca_S;2025.0;6.0;24.0;19.0;6.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;158.5;
M20251025_003911_MasLaRoca_S;2025.0;39.0;25.0;0.0;39.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;84.5;
M20251025_020656_MasLaRoca_S;2025.0;6.0;25.0;2.0;6.0;2.19;41.56;570.0;S;720.0;576.0;63.0;25.0;0.08;58.0;
M20251025_021615_MasLaRoca_S;2025.0;16.0;25.0;2.0;16.0;2.19;41.56;570.0;S;720.0;576.0;66.0;25.0;0.2;101.0;
M20251025_023635_MasLaRoca_S;2025.0;36.0;25.0;2.0;36.0;2.19;41.56;570.0;S;720.0;576.0;66.0;25.0;0.2;84.66666666666667;
M20251024_174426_MasLaRoca_S;2025.0;44.0;24.0;17.0;44.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;93.5;
M20251024_181849_MasLaRoca_S;2025.0;18.0;24.0;18.0;18.0;2.19;41.56;570.0;S;720.0;576.0;123.0;25.0;2.48;49.875;
M20251024_193108_MasLaRoca_S;2025.0;31.0;24.0;19.0;31.0;2.19;41.56;570.0;S;720.0;576.0;121.0;25.0;2.4;101.0;
M20251024_213608_MasLaRoca_S;2025.0;36.0;24.0;21.0;36.0;2.19;41.56;570.0;S;720.0;576.0;64.0;25.0;0.12;52.5;
M20251025_023925_MasLaRoca_S;2025.0;39.0;25.0;2.0;39.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;88.5;
M20251024_182234_MasLaRoca_S;2025.0;22.0;24.0;18.0;22.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;47.0;
M20251024_205940_MasLaRoca_S;2025.0;59.0;24.0;20.0;59.0;2.19;41.56;570.0;S;720.0;576.0;109.0;25.0;1.92;112.0;
M20251024_223406_MasLaRoca_S;2025.0;34.0;24.0;22.0;34.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;96.5;
M20251024_224242_MasLaRoca_S;2025.0;42.0;24.0;22.0;42.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;111.5;
M20251024_180351_MasLaRoca_S;2025.0;3.0;24.0;18.0;3.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;43.0;
M20251024_183941_MasLaRoca_S;2025.0;39.0;24.0;18.0;39.0;2.19;41.56;570.0;S;720.0;576.0;204.0;25.0;4.32;120.0;
M20251024_203200_MasLaRoca_S;2025.0;32.0;24.0;20.0;32.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;138.5;
M20251024_213417_MasLaRoca_S;2025.0;34.0;24.0;21.0;34.0;2.19;41.56;570.0;S;720.0;576.0;75.0;25.0;0.56;150.6;
M20251024_213858_MasLaRoca_S;2025.0;38.0;24.0;21.0;38.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;51.0;
M20251024_214129_MasLaRoca_S;2025.0;41.0;24.0;21.0;41.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;85.5;
M20251025_015047_MasLaRoca_S;2025.0;50.0;25.0;1.0;50.0;2.19;41.56;570.0;S;720.0;576.0;63.0;25.0;0.08;41.66666666666666;
M20251025_024120_MasLaRoca_S;2025.0;41.0;25.0;2.0;41.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;100.5;
M20251022_180150_MasLaRoca_S;2025.0;1.0;22.0;18.0;1.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;46.0;
M20251022_181206_MasLaRoca_S;2025.0;12.0;22.0;18.0;12.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;131.5;
M20251022_181309_MasLaRoca_S;2025.0;13.0;22.0;18.0;13.0;2.19;41.56;570.0;S;720.0;576.0;65.0;25.0;0.16;59.142857142857146;
M20251022_183825_MasLaRoca_S;2025.0;38.0;22.0;18.0;38.0;2.19;41.56;570.0;S;720.0;576.0;101.0;25.0;1.6;55.66666666666666;
M20251022_191333_MasLaRoca_S;2025.0;13.0;22.0;19.0;13.0;2.19;41.56;570.0;S;720.0;576.0;108.0;25.0;1.88;64.375;
M20251022_192932_MasLaRoca_S;2025.0;29.0;22.0;19.0;29.0;2.19;41.56;570.0;S;720.0;576.0;71.0;25.0;0.4;47.77777777777778;
M20251022_224009_MasLaRoca_S;2025.0;40.0;22.0;22.0;40.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;81.5;
M20251022_231037_MasLaRoca_S;2025.0;10.0;22.0;23.0;10.0;2.19;41.56;570.0;S;720.0;576.0;121.0;25.0;2.4;87.25;
M20251022_174625_MasLaRoca_S;2025.0;46.0;22.0;17.0;46.0;2.19;41.56;570.0;S;720.0;576.0;67.0;25.0;0.24;44.66666666666666;
M20251022_181148_MasLaRoca_S;2025.0;11.0;22.0;18.0;11.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;93.0;
M20251022_182431_MasLaRoca_S;2025.0;24.0;22.0;18.0;24.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;62.0;
M20251022_195330_MasLaRoca_S;2025.0;53.0;22.0;19.0;53.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;42.0;
M20251022_211926_MasLaRoca_S;2025.0;19.0;22.0;21.0;19.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;69.0;
M20251022_232001_MasLaRoca_S;2025.0;20.0;22.0;23.0;20.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;142.5;
M20251022_170819_MasLaRoca_S;2025.0;8.0;22.0;17.0;8.0;2.19;41.56;570.0;S;720.0;576.0;72.0;25.0;0.44;31.5;
M20251022_181212_MasLaRoca_S;2025.0;12.0;22.0;18.0;12.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;123.0;
M20251022_182411_MasLaRoca_S;2025.0;24.0;22.0;18.0;24.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;49.5;
M20251022_184858_MasLaRoca_S;2025.0;48.0;22.0;18.0;48.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;91.5;
M20251022_185702_MasLaRoca_S;2025.0;57.0;22.0;18.0;57.0;2.19;41.56;570.0;S;720.0;576.0;64.0;25.0;0.12;41.5;
M20251022_192730_MasLaRoca_S;2025.0;27.0;22.0;19.0;27.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;46.0;
M20251022_230023_MasLaRoca_S;2025.0;0.0;22.0;23.0;0.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;119.5;
M20251022_231457_MasLaRoca_S;2025.0;14.0;22.0;23.0;14.0;2.19;41.56;570.0;S;720.0;576.0;63.0;25.0;0.08;55.0;
M20251023_042441_MasLaRoca_S;2025.0;24.0;23.0;4.0;24.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;119.33333333333331;
M20251022_181346_MasLaRoca_S;2025.0;13.0;22.0;18.0;13.0;2.19;41.56;570.0;S;720.0;576.0;75.0;25.0;0.56;71.33333333333333;
M20251022_185147_MasLaRoca_S;2025.0;51.0;22.0;18.0;51.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;46.0;
M20251022_190745_MasLaRoca_S;2025.0;7.0;22.0;19.0;7.0;2.19;41.56;570.0;S;720.0;576.0;96.0;25.0;1.4;79.33333333333333;
M20251022_192037_MasLaRoca_S;2025.0;20.0;22.0;19.0;20.0;2.19;41.56;570.0;S;720.0;576.0;64.0;25.0;0.12;54.0;
M20251022_214621_MasLaRoca_S;2025.0;46.0;22.0;21.0;46.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;110.0;
M20251023_034555_MasLaRoca_S;2025.0;45.0;23.0;3.0;45.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;97.5;
M20251022_180453_MasLaRoca_S;2025.0;4.0;22.0;18.0;4.0;2.19;41.56;570.0;S;720.0;576.0;74.0;25.0;0.52;48.833333333333336;
M20251022_181200_MasLaRoca_S;2025.0;12.0;22.0;18.0;12.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;169.5;
M20251022_182421_MasLaRoca_S;2025.0;24.0;22.0;18.0;24.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;66.0;
M20251022_190234_MasLaRoca_S;2025.0;2.0;22.0;19.0;2.0;2.19;41.56;570.0;S;720.0;576.0;64.0;25.0;0.16;54.66666666666666;
M20251022_233358_MasLaRoca_S;2025.0;33.0;22.0;23.0;33.0;2.19;41.56;570.0;S;720.0;576.0;64.0;25.0;0.12;59.5;
M20251022_184251_MasLaRoca_S;2025.0;42.0;22.0;18.0;42.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;138.5;
M20251022_232007_MasLaRoca_S;2025.0;20.0;22.0;23.0;20.0;2.19;41.56;570.0;S;720.0;576.0;69.0;25.0;0.32;52.44444444444444;
M20251023_020112_MasLaRoca_S;2025.0;1.0;23.0;2.0;1.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;139.66666666666666;
M20251023_032635_MasLaRoca_S;2025.0;26.0;23.0;3.0;26.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;51.5;
M20251022_190154_MasLaRoca_S;2025.0;1.0;22.0;19.0;1.0;2.19;41.56;570.0;S;720.0;576.0;66.0;25.0;0.2;58.76923076923077;
M20251023_000824_MasLaRoca_S;2025.0;8.0;23.0;0.0;8.0;2.19;41.56;570.0;S;720.0;576.0;70.0;25.0;0.36;96.5;
M20251022_181154_MasLaRoca_S;2025.0;11.0;22.0;18.0;11.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;166.5;
M20251022_183637_MasLaRoca_S;2025.0;36.0;22.0;18.0;36.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;49.0;
M20251022_184846_MasLaRoca_S;2025.0;48.0;22.0;18.0;48.0;2.19;41.56;570.0;S;720.0;576.0;101.0;25.0;1.6;51.333333333333336;
M20251022_193209_MasLaRoca_S;2025.0;32.0;22.0;19.0;32.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;102.0;
M20251022_194820_MasLaRoca_S;2025.0;48.0;22.0;19.0;48.0;2.19;41.56;570.0;S;720.0;576.0;67.0;25.0;0.24;39.84615384615385;
M20251022_201154_MasLaRoca_S;2025.0;11.0;22.0;20.0;11.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;62.5;
M20251023_021952_MasLaRoca_S;2025.0;19.0;23.0;2.0;19.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;59.5;
M20251023_031546_MasLaRoca_S;2025.0;15.0;23.0;3.0;15.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;138.0;
M20251024_042537_MasLaRoca_S;2025.0;25.0;24.0;4.0;25.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;86.0;
M20251023_180023_MasLaRoca_S;2025.0;0.0;23.0;18.0;0.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;78.5;
M20251024_043023_MasLaRoca_S;2025.0;30.0;24.0;4.0;30.0;2.19;41.56;570.0;S;720.0;576.0;63.0;25.0;0.08;67.33333333333333;
M20251023_191609_MasLaRoca_S;2025.0;16.0;23.0;19.0;16.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;75.5;
M20251023_204821_MasLaRoca_S;2025.0;48.0;23.0;20.0;48.0;2.19;41.56;570.0;S;720.0;576.0;69.0;25.0;0.32;71.11111111111111;
M20251023_205626_MasLaRoca_S;2025.0;56.0;23.0;20.0;56.0;2.19;41.56;570.0;S;720.0;576.0;144.0;25.0;2.8;151.57894736842104;
M20251023_220122_MasLaRoca_S;2025.0;1.0;23.0;22.0;1.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;116.5;
M20251023_230901_MasLaRoca_S;2025.0;9.0;23.0;23.0;9.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;90.5;
M20251024_001515_MasLaRoca_S;2025.0;15.0;24.0;0.0;15.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;136.0;
M20251024_004342_MasLaRoca_S;2025.0;43.0;24.0;0.0;43.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;119.0;
M20251023_175756_MasLaRoca_S;2025.0;57.0;23.0;17.0;57.0;2.19;41.56;570.0;S;720.0;576.0;63.0;25.0;0.08;64.66666666666667;
M20251023_185750_MasLaRoca_S;2025.0;57.0;23.0;18.0;57.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;40.0;
M20251023_191204_MasLaRoca_S;2025.0;12.0;23.0;19.0;12.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;46.66666666666666;
M20251023_204151_MasLaRoca_S;2025.0;41.0;23.0;20.0;41.0;2.19;41.56;570.0;S;720.0;576.0;68.0;25.0;0.28;63.875;
M20251023_204507_MasLaRoca_S;2025.0;45.0;23.0;20.0;45.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;86.0;
M20251023_205603_MasLaRoca_S;2025.0;56.0;23.0;20.0;56.0;2.19;41.56;570.0;S;720.0;576.0;144.0;25.0;2.92;144.55555555555554;
M20251023_205837_MasLaRoca_S;2025.0;58.0;23.0;20.0;58.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;121.0;
M20251023_220843_MasLaRoca_S;2025.0;8.0;23.0;22.0;8.0;2.19;41.56;570.0;S;720.0;576.0;66.0;25.0;0.2;49.4;
M20251023_224454_MasLaRoca_S;2025.0;44.0;23.0;22.0;44.0;2.19;41.56;570.0;S;720.0;576.0;71.0;25.0;0.4;50.09090909090909;
M20251023_235139_MasLaRoca_S;2025.0;51.0;23.0;23.0;51.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;127.5;
M20251024_020512_MasLaRoca_S;2025.0;5.0;24.0;2.0;5.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;60.0;
M20251024_035500_MasLaRoca_S;2025.0;55.0;24.0;3.0;55.0;2.19;41.56;570.0;S;720.0;576.0;167.0;25.0;4.24;88.25;
M20251024_040542_MasLaRoca_S;2025.0;5.0;24.0;4.0;5.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;178.5;
M20251024_042813_MasLaRoca_S;2025.0;28.0;24.0;4.0;28.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;144.33333333333334;
M20251023_212710_MasLaRoca_S;2025.0;27.0;23.0;21.0;27.0;2.19;41.56;570.0;S;720.0;576.0;143.0;25.0;2.88;164.0;
M20251023_220400_MasLaRoca_S;2025.0;4.0;23.0;22.0;4.0;2.19;41.56;570.0;S;720.0;576.0;150.0;25.0;2.44;132.4;
M20251024_012226_MasLaRoca_S;2025.0;22.0;24.0;1.0;22.0;2.19;41.56;570.0;S;720.0;576.0;67.0;25.0;0.24;94.66666666666669;
M20251024_015231_MasLaRoca_S;2025.0;52.0;24.0;1.0;52.0;2.19;41.56;570.0;S;720.0;576.0;64.0;25.0;0.12;62.0;
M20251024_021728_MasLaRoca_S;2025.0;17.0;24.0;2.0;17.0;2.19;41.56;570.0;S;720.0;576.0;64.0;25.0;0.12;72.75;
M20251024_023719_MasLaRoca_S;2025.0;37.0;24.0;2.0;37.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;50.0;
M20251024_025337_MasLaRoca_S;2025.0;53.0;24.0;2.0;53.0;2.19;41.56;570.0;S;720.0;576.0;65.0;25.0;0.16;60.0;
M20251023_212719_MasLaRoca_S;2025.0;27.0;23.0;21.0;27.0;2.19;41.56;570.0;S;720.0;576.0;142.0;25.0;3.08;159.33333333333334;
M20251023_233655_MasLaRoca_S;2025.0;36.0;23.0;23.0;36.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;117.33333333333331;
M20251024_015538_MasLaRoca_S;2025.0;55.0;24.0;1.0;55.0;2.19;41.56;570.0;S;720.0;576.0;63.0;25.0;0.08;60.0;
M20251024_021219_MasLaRoca_S;2025.0;12.0;24.0;2.0;12.0;2.19;41.56;570.0;S;720.0;576.0;63.0;25.0;0.08;46.66666666666666;
M20251024_021506_MasLaRoca_S;2025.0;15.0;24.0;2.0;15.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;100.0;
M20251024_023226_MasLaRoca_S;2025.0;32.0;24.0;2.0;32.0;2.19;41.56;570.0;S;720.0;576.0;66.0;25.0;0.2;54.16666666666666;
M20251024_034909_MasLaRoca_S;2025.0;49.0;24.0;3.0;49.0;2.19;41.56;570.0;S;720.0;576.0;63.0;25.0;0.08;54.66666666666666;
M20251024_040742_MasLaRoca_S;2025.0;7.0;24.0;4.0;7.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;47.0;
M20251024_040935_MasLaRoca_S;2025.0;9.0;24.0;4.0;9.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;90.5;
M20251024_041526_MasLaRoca_S;2025.0;15.0;24.0;4.0;15.0;2.19;41.56;570.0;S;720.0;576.0;66.0;25.0;0.2;40.0;
M20251024_042003_MasLaRoca_S;2025.0;20.0;24.0;4.0;20.0;2.19;41.56;570.0;S;720.0;576.0;64.0;25.0;0.12;76.25;
M20251024_042220_MasLaRoca_S;2025.0;22.0;24.0;4.0;22.0;2.19;41.56;570.0;S;720.0;576.0;74.0;25.0;0.52;47.0;
M20251023_201810_MasLaRoca_S;2025.0;18.0;23.0;20.0;18.0;2.19;41.56;570.0;S;720.0;576.0;68.0;25.0;0.28;79.25;
M20251023_211824_MasLaRoca_S;2025.0;18.0;23.0;21.0;18.0;2.19;41.56;570.0;S;720.0;576.0;61.0;25.0;0.04;207.0;
M20251023_224519_MasLaRoca_S;2025.0;45.0;23.0;22.0;45.0;2.19;41.56;570.0;S;720.0;576.0;63.0;25.0;0.08;58.0;
M20251023_170035_MasLaRoca_S;2025.0;0.0;23.0;17.0;0.0;2.19;41.56;570.0;S;720.0;576.0;66.0;25.0;0.16;36.391304347826086;
M20251023_183858_MasLaRoca_S;2025.0;38.0;23.0;18.0;38.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;107.0;
M20251023_184148_MasLaRoca_S;2025.0;41.0;23.0;18.0;41.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;58.0;
M20251023_191016_MasLaRoca_S;2025.0;10.0;23.0;19.0;10.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;57.5;
M20251023_192137_MasLaRoca_S;2025.0;21.0;23.0;19.0;21.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;58.0;
M20251023_210106_MasLaRoca_S;2025.0;1.0;23.0;21.0;1.0;2.19;41.56;570.0;S;720.0;576.0;66.0;25.0;0.2;44.2;
M20251024_001806_MasLaRoca_S;2025.0;18.0;24.0;0.0;18.0;2.19;41.56;570.0;S;720.0;576.0;63.0;25.0;0.08;78.33333333333333;
M20251024_003031_MasLaRoca_S;2025.0;30.0;24.0;0.0;30.0;2.19;41.56;570.0;S;720.0;576.0;70.0;25.0;0.36;49.75;
M20251024_004004_MasLaRoca_S;2025.0;40.0;24.0;0.0;40.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;40.5;
M20251024_031403_MasLaRoca_S;2025.0;14.0;24.0;3.0;14.0;2.19;41.56;570.0;S;720.0;576.0;63.0;25.0;0.08;40.333333333333336;
M20251024_032332_MasLaRoca_S;2025.0;23.0;24.0;3.0;23.0;2.19;41.56;570.0;S;720.0;576.0;62.0;25.0;0.04;100.5;
